"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
"UNC50",-0.212795504966145,10.0772632345088,-2.7293009093125,0.00785264463842598,0.0319769010272617,-2.95328001677897,"UNC50"
"TLR6",0.0499303971489393,6.66521866758488,2.72928441525935,0.00785300235007043,0.0319769010272617,-2.95332053454839,"TLR6"
"KCNT2",-0.187432464674514,7.33738035781017,-2.7291603839423,0.00785569273238715,0.0319837477031432,-2.95362521200885,"KCNT2"
"HS.7023",-0.48537835428038,9.92937501960427,-2.72891631702135,0.00786098928318952,0.0320008779711936,-2.95422471848541,"HS.7023"
"LOC646697",-0.0476953987667956,6.64520193977079,-2.72887348307907,0.00786191916844339,0.0320008779711936,-2.95432992782276,"LOC646697"
"GATA6",0.0422166145415925,6.56807925906678,2.72877738039785,0.00786400583422521,0.0320052619007497,-2.95456597166589,"GATA6"
"HS.577713",0.0708798442094745,6.65732525886958,2.72872717182177,0.00786509620802152,0.0320055904742339,-2.95468928939835,"HS.577713"
"LOC644816",-0.0611161383645831,6.62827786443565,-2.72857842654536,0.00786832730221988,0.0320110221377458,-2.95505461308024,"LOC644816"
"HS.209253",-0.295429453878503,8.3298906578078,-2.7285523005456,0.00786889494497238,0.0320110221377458,-2.95511877777752,"HS.209253"
"RPH3A",-0.441763740891355,8.55232321258037,-2.72852627572908,0.00786946042648118,0.0320110221377458,-2.95518269347085,"RPH3A"
"HS.542848",0.0557968515014249,6.65638096835412,2.7280016385603,0.00788086794787317,0.0320502501801984,-2.95647107041586,"HS.542848"
"MED23",-0.119062103941512,7.03246851763953,-2.72798124388234,0.00788131170713464,0.0320502501801984,-2.95652115051331,"MED23"
"HS.555574",0.0412823471786963,6.59628140056198,2.72794330625679,0.00788213723674532,0.0320502501801984,-2.95661430733244,"HS.555574"
"RPS5",0.236449462672221,10.2303999016375,2.72783073716112,0.00788458722541404,0.0320561004290913,-2.95689071740018,"RPS5"
"MEPCE",0.155749762499738,7.77587096474726,2.72737178079691,0.00789458329226544,0.0320926250788426,-2.95801757428791,"MEPCE"
"FLJ35024",-0.0533429110239334,6.6052087087246,-2.72728834427738,0.00789640178169113,0.0320959015873329,-2.95822241587454,"FLJ35024"
"HS.581967",0.196787446903019,7.15788095662645,2.72706174281135,0.0079013424648164,0.0321118661711128,-2.95877870993149,"HS.581967"
"AMAC1",0.038377687744358,6.54872684774292,2.72696490941196,0.00790345462311566,0.0321163327205187,-2.95901641900555,"AMAC1"
"RNF168",0.153738868544276,7.11584755770631,2.72681690327581,0.007906683972204,0.0321248615502631,-2.95937973482807,"RNF168"
"NPR2",-0.13815510783728,7.28304958685752,-2.72677583415647,0.00790758027371303,0.0321248615502631,-2.95948054576042,"NPR2"
"LOC730820",-0.210989184993015,7.48903119118568,-2.7266789344665,0.0079096954015621,0.0321268571007533,-2.95971839710817,"LOC730820"
"LOC100133655",-0.0737145329669513,6.69757691797553,-2.72666047414298,0.00791009841234635,0.0321268571007533,-2.95976370929282,"LOC100133655"
"CLIP4",-0.318498695672561,8.35862674558228,-2.72626438854203,0.00791874994916201,0.0321578751458411,-2.96073586911286,"CLIP4"
"C9",-0.0345409268614869,6.43884766382232,-2.72615087846017,0.00792123089593759,0.0321638298195493,-2.96101444899874,"C9"
"NRBF2",-0.147057166756007,7.36330068345055,-2.72598586630487,0.00792483876967109,0.0321743582221534,-2.96141940986549,"NRBF2"
"EIF3A",0.218543637339234,9.0337503215939,2.72568253743492,0.00793147475419323,0.0321971762975958,-2.96216376512792,"EIF3A"
"LOC401237",0.0536904119505213,6.70119580329064,2.72563254973082,0.00793256883166936,0.0321974944896183,-2.96228642616042,"LOC401237"
"STX8",-0.116567431369466,8.4189889648346,-2.72555991586824,0.00793415880962771,0.0321998251523746,-2.96246465359316,"STX8"
"LOC645513",0.0478059220766163,6.58899765409025,2.72493341270422,0.0079478852425003,0.0322514032497772,-2.96400179202457,"LOC645513"
"LOC648585",-0.0209849853133566,6.51617195266306,-2.7245247137662,0.00795685135278371,0.0322836538952059,-2.96500438704052,"LOC648585"
"LOC652015",-0.0515879798940198,6.50573403658243,-2.72442126427886,0.00795912231005662,0.0322887352481181,-2.96525814337055,"LOC652015"
"ZBTB4",-0.0961086891623886,10.4297807495893,-2.72417470003457,0.0079645373556273,0.0323065686722182,-2.96586292104201,"ZBTB4"
"CDC25B",0.142747029841425,8.21718375924638,2.72370872306452,0.00797478032996921,0.0323439785644862,-2.96700575595196,"CDC25B"
"LOC100132955",-0.0251629985373283,6.48941706419967,-2.72295321286129,0.00799141329897053,0.0324072920017099,-2.96885834658379,"LOC100132955"
"HS.547503",0.110102719226147,6.93153911545885,2.72249025317616,0.00800162125020031,0.032444383439995,-2.9699933640938,"HS.547503"
"C20ORF86",0.0630568647582832,6.65119628710158,2.7224455862877,0.00800260675448962,0.032444383439995,-2.97010286352392,"C20ORF86"
"HS.554211",0.105429264850527,6.79140264955123,2.72204601456687,0.00801142760264368,0.0324759916884661,-2.97108233505952,"HS.554211"
"LOC100132147",0.0459238616914774,6.62806944129492,2.72185484893252,0.00801565086646987,0.0324889569706041,-2.97155089830455,"LOC100132147"
"NUDT10",-0.20442976866894,7.20433086676011,-2.72142319934979,0.00802519441812804,0.0325234803189285,-2.97260880882446,"NUDT10"
"FNBP1L",0.145152838265647,8.32489213045624,2.72109732284684,0.00803240625012531,0.032546832574798,-2.97340739362728,"FNBP1L"
"LOC645200",0.0290730962251891,6.43857077675788,2.72107005217967,0.00803301003360313,0.032546832574798,-2.97347421888208,"LOC645200"
"N4BP2L2",0.116825049469087,8.49532884397984,2.72101939917592,0.00803413162129123,0.0325472169194801,-2.97359833979466,"N4BP2L2"
"HS.438858",-0.210768309568196,8.01041534406055,-2.72077452188645,0.00803955584980811,0.0325650294452999,-2.97419836418399,"HS.438858"
"ASS1",-0.150260018174342,7.94728845115825,-2.72051700782762,0.00804526359829487,0.032577873714707,-2.97482930470657,"ASS1"
"ADRA1A",0.0213020878465526,6.57627045121492,2.72049949949643,0.00804565180125536,0.032577873714707,-2.97487220045098,"ADRA1A"
"LOC650074",0.0266439543526609,6.45277262297814,2.72046287368649,0.00804646394124207,0.032577873714707,-2.97496193364896,"LOC650074"
"LOC644265",0.0733928005636235,6.80319098993319,2.72044602463738,0.00804683757685034,0.032577873714707,-2.97500321346946,"LOC644265"
"LOC652568",0.0346954044665813,6.49748467942923,2.72026169749706,0.00805092615238002,0.0325902642102473,-2.97545479742741,"LOC652568"
"HMG20A",-0.172495751727352,7.83486162383884,-2.7201939387073,0.00805242959220641,0.0325921882115607,-2.97562079370137,"HMG20A"
"SH3RF2",-0.100754672878601,7.01797734663535,-2.71946559299519,0.00806860639826268,0.0326534945518865,-2.97740488914962,"SH3RF2"
"FZR1",0.172344540385862,7.094788993578,2.71935992097146,0.00807095587191512,0.0326588334362662,-2.97766370201733,"FZR1"
"CASD1",-0.212621272192607,7.54228243401493,-2.71884758119141,0.00808235590392412,0.0327007890433177,-2.97891841211533,"CASD1"
"ATP6V0C",-0.142819638323559,11.1094545817107,-2.71870367896505,0.00808556050322309,0.0327095798815942,-2.9792707909306,"ATP6V0C"
"MGAT2",-0.116014124509931,7.18830633483547,-2.7184824126964,0.00809049020639366,0.0327253463752302,-2.97981258411605,"MGAT2"
"LOC651073",0.0518174168247381,6.73269786937992,2.71841383963689,0.00809201853691894,0.0327273523373731,-2.97998048494505,"LOC651073"
"LOC349196",-0.0271306659161894,6.53749691206109,-2.71671269338596,0.00813001748223336,0.0328768406922819,-2.98414462036206,"LOC349196"
"SGMS2",0.0372731959352937,6.49065844634306,2.71657461993253,0.00813310879739248,0.0328789733339418,-2.98448250826846,"SGMS2"
"NAGPA",-0.248065628828245,9.45617909279758,-2.7165184659656,0.00813436633068707,0.0328789733339418,-2.98461992200502,"NAGPA"
"HS.525917",0.124875358784661,6.78915848318683,2.71646386236735,0.00813558931456698,0.0328789733339418,-2.98475353961432,"HS.525917"
"HS.107418",0.384255699281926,8.36196213387396,2.71645809820974,0.00813571842705423,0.0328789733339418,-2.98476764465416,"HS.107418"
"DPY19L4",0.116044128947984,7.37813810141549,2.71645754516667,0.0081357308148719,0.0328789733339418,-2.9847689979633,"DPY19L4"
"NT5M",-0.110188741616736,6.99259722547069,-2.71640620912458,0.00813688078493535,0.0328794290481135,-2.98489461745463,"NT5M"
"BRI3BP",-0.125548744241581,7.98113519565744,-2.71632823793954,0.00813862768806806,0.0328822964200558,-2.98508540951217,"BRI3BP"
"PRB4",-0.0415413520726222,6.5510251946227,-2.71625229559742,0.00814032946500085,0.0328837384416086,-2.98527123275558,"PRB4"
"LOC653325",0.0408780616000612,6.58315052671282,2.71621973164677,0.00814105928358814,0.0328837384416086,-2.9853509121475,"LOC653325"
"LOC100129901",0.0347286096202382,6.51047717639129,2.71577717081367,0.00815098381434853,0.0329196314071663,-2.98643371824764,"LOC100129901"
"FAM114A1",0.0425930437861348,6.53342776586987,2.71572991195008,0.0081520442575476,0.0329197201228355,-2.98654933714357,"FAM114A1"
"RGS10",0.180634931654531,7.48272607187342,2.7155654219224,0.00815573623632592,0.0329304341729119,-2.98695174940692,"RGS10"
"VPS41",0.179990578557744,9.84129924438787,2.71549513537471,0.00815731428309236,0.0329326111530856,-2.98712369395977,"VPS41"
"TNFSF18",0.0382652870661335,6.5139993896985,2.71526484193217,0.00816248669557318,0.0329492968610301,-2.98768704361566,"TNFSF18"
"C7ORF40",-0.120652124976639,7.69901625068991,-2.71521035707934,0.00816371086815725,0.0329500425923841,-2.98782032010129,"C7ORF40"
"ARHGAP28",-0.0497368848964106,6.58471588526896,-2.71500677380503,0.00816828648539447,0.0329643133783583,-2.98831828976632,"ARHGAP28"
"CYB5RL",0.0321811533266647,6.6797170385396,2.71484578426641,0.00817190644758596,0.0329747243366185,-2.98871205239022,"CYB5RL"
"C9ORF37",0.315253962423134,7.96637327975412,2.71475095635852,0.0081740394042287,0.032979133144209,-2.98894398199686,"C9ORF37"
"HNRNPUL1",0.0301959165764769,6.64384580840973,2.71453979088029,0.00817879095762466,0.0329941045249048,-2.98946042551511,"HNRNPUL1"
"LOC647193",-0.0395932190629926,6.49635575747048,-2.71441036772318,0.00818170442638093,0.0330016580119959,-2.98977693702917,"LOC647193"
"LOC100128003",0.0342242102560366,6.51940989071251,2.71427953750932,0.00818465053196383,0.0330093412039762,-2.99009687697516,"LOC100128003"
"LOC642607",-0.0285204016354568,6.52598785621032,-2.71417310887749,0.00818704786336549,0.0330148094731823,-2.99035713450156,"LOC642607"
"HS.565660",0.103507500399253,6.85962289014359,2.71403200370711,0.0081902272801246,0.0330234297608687,-2.99070217611199,"HS.565660"
"C2ORF57",-0.0447026724496009,6.57530363504743,-2.71394626495493,0.00819215971711466,0.0330270206069611,-2.99091182414341,"C2ORF57"
"LOC100132942",0.198251844133197,7.58786702463619,2.71388558855128,0.00819352753356865,0.0330283345389275,-2.99106018653826,"LOC100132942"
"LOC100127920",0.0204264633980538,6.49475784645702,2.71375039219805,0.00819657598819488,0.0330364219740341,-2.99139075095376,"LOC100127920"
"LOC100130764",0.15617841303763,7.5811796844227,2.7135765253858,0.00820049791881106,0.0330480274632991,-2.99181584741729,"LOC100130764"
"COL4A4",0.1562808725683,6.74866355090195,2.7135279671071,0.00820159355841741,0.0330482414900002,-2.99193456620589,"COL4A4"
"CLASP2",-0.41099725002376,8.75948388416112,-2.71345142730254,0.00820332082738084,0.0330510002831689,-2.99212169270599,"CLASP2"
"FLNB",0.177747480658741,8.5719756696361,2.71301829162254,0.00821310162711179,0.0330862017511048,-2.99318055232074,"FLNB"
"FAM19A4",-0.044139570595144,6.68803756673743,-2.71292917164801,0.0082151153979265,0.0330898272617488,-2.99339840109662,"FAM19A4"
"FLJ40288",0.0535671834844491,6.60968624148826,2.71288607910047,0.00821608928634779,0.0330898272617488,-2.99350373630093,"FLJ40288"
"FNDC5",-0.238167752597443,8.91767727318049,-2.71223571954569,0.0082308001595192,0.0331448634472508,-2.99509330489399,"FNDC5"
"SLC27A5",0.12402150567975,7.40282427401272,2.71216164791325,0.00823247715344203,0.0331474057873889,-2.99527432632514,"SLC27A5"
"LOC100128201",0.0314949629079511,6.51404763776648,2.71209605879805,0.00823396236195746,0.0331491753713553,-2.9954346141956,"LOC100128201"
"TSPYL6",0.119916770870201,6.9374659107975,2.71202606497276,0.00823554758088822,0.0331513470875119,-2.99560566286204,"TSPYL6"
"HS.569901",-0.0436059264147453,6.53101373100959,-2.71145314848391,0.00824853345228141,0.0331994045755867,-2.99700560139664,"HS.569901"
"LOC647070",0.0392593317004337,6.61769694896669,2.71086024764034,0.00826199195766827,0.0332493519179998,-2.99845411628034,"LOC647070"
"FAM171B",-0.196428829418062,7.57808723662027,-2.71054456622028,0.00826916591121989,0.0332698906663666,-2.99922525068926,"FAM171B"
"PCDHGB5",0.0343767008954838,6.5052097707058,2.71053889856372,0.00826929476229293,0.0332698906663666,-2.99923909474759,"PCDHGB5"
"DCXR",0.278490600158502,9.5111042962391,2.71049714271316,0.00827024411517252,0.0332698906663666,-2.99934108862601,"DCXR"
"LOC100134308",0.0327867970144355,6.47516083425448,2.70997028653046,0.00828223115782858,0.033313885002305,-3.00062788964675,"LOC100134308"
"RBM33",0.213587883649538,9.84527579768158,2.70985362331267,0.00828488762377795,0.0333203422575185,-3.00091280173139,"RBM33"
"EPX",0.0711199830596163,6.64365569102191,2.70979202869515,0.00828629047013702,0.0333217566793535,-3.00106322254621,"EPX"
"POU3F4",0.039856445149792,6.55574495056812,2.70948686747205,0.0082932438564579,0.0333454883624702,-3.00180841826964,"POU3F4"
"HS.279770",0.058727421046906,6.66527709821005,2.7091434970112,0.00830107423882327,0.0333727398060491,-3.00264683743697,"HS.279770"
"PRR7",-0.118377835097042,7.28571979352186,-2.70895272103093,0.00830542769780242,0.0333838999960938,-3.00311262378318,"PRR7"
"MIR920",0.03034909513676,6.49177026714507,2.70892955669188,0.00830595644382309,0.0333838999960938,-3.00316917850495,"MIR920"
"ZNF783",0.164186162704053,7.63813422760217,2.70816711308811,0.00832337702048936,0.0334496769205772,-3.00503042926759,"ZNF783"
"C17ORF74",0.0750424713942923,6.70833047130331,2.7080982623727,0.00832495178476459,0.0334504555404149,-3.00519848402241,"C17ORF74"
"LOC100133390",0.106069123101346,7.07215791853988,2.70806197131295,0.0083257819488784,0.0334504555404149,-3.0052870638975,"LOC100133390"
"LOC645553",0.0307986390513442,6.46195825458884,2.7080202499708,0.00832673642490264,0.0334504555404149,-3.00538889689773,"LOC645553"
"HS.578383",-0.0277894172808386,6.4874500508652,-2.70789249862651,0.00832965966470051,0.0334579588660677,-3.00570070297088,"HS.578383"
"LOC730074",-0.184571216422097,7.97264712503744,-2.70768444929443,0.00833442230731636,0.0334728477311452,-3.0062084685631,"LOC730074"
"LRRC56",0.165794945429385,7.51954321734016,2.70751434342084,0.00833831819753244,0.0334800770557242,-3.00662360543428,"LRRC56"
"NUSAP1",0.0764570540172995,6.76614095312601,2.70751362528098,0.00833833464842091,0.0334800770557242,-3.00662535798162,"NUSAP1"
"LOC643856",-0.0689499691064555,6.83711079432476,-2.70720138213275,0.00834549020646725,0.0334988763501648,-3.00738731943159,"LOC643856"
"DOCK8",0.309887504004018,7.55323574928327,2.70718523769923,0.00834586033454243,0.0334988763501648,-3.00742671444272,"DOCK8"
"GNS",0.147719031282552,10.826597352118,2.70717099300357,0.00834618692156473,0.0334988763501648,-3.00746147362779,"GNS"
"EIF1AX",-0.204726953457286,7.61356591596534,-2.70710939112199,0.00834759939725969,0.0335003039489976,-3.007611789688,"EIF1AX"
"DKFZP434I0714",-0.0383787204446984,6.5875540082869,-2.70697478545654,0.00835068654257871,0.0335061518250171,-3.0079402340412,"DKFZP434I0714"
"DBT",0.224309848401756,8.3762576298825,2.70695368707723,0.0083511705226959,0.0335061518250171,-3.00799171389226,"DBT"
"C14ORF102",0.277529262766002,8.78787619105497,2.70687288841669,0.0083530242165509,0.0335093479707243,-3.00818885882688,"C14ORF102"
"WDFY4",0.0487351443221105,6.59418384765298,2.70661422241326,0.00835896109071593,0.0335289214950899,-3.00881995916445,"WDFY4"
"T-SP1",0.0595642331776824,6.66818485309887,2.70645378067711,0.00836264546532307,0.0335394561299015,-3.00921138433692,"T-SP1"
"KDR",-0.0896233791915027,6.68875135975332,-2.70637658377222,0.00836441873812196,0.0335423243514821,-3.00939971264366,"KDR"
"SLC5A11",0.347475685749739,7.32304245880758,2.70624291119271,0.00836749011188694,0.0335503967299287,-3.0097258076311,"SLC5A11"
"LOC100131372",0.0482994489055573,6.62839487819054,2.70604803349096,0.00837196962858049,0.0335641124606047,-3.01020118910717,"LOC100131372"
"C8ORF80",0.0549431384203878,6.62662706378104,2.70590518982787,0.00837525446412719,0.0335730357249408,-3.01054962171257,"C8ORF80"
"SLCO1B1",-0.0848798093791263,6.64210985997767,-2.70578727767074,0.00837796685967683,0.0335796623405937,-3.01083722853119,"SLCO1B1"
"HS.541654",0.0955834427867996,6.72687510624347,2.705565680916,0.00838306653394957,0.0335958545039445,-3.01137771095055,"HS.541654"
"NUP133",-0.143581047564172,9.10059695981884,-2.70543165107949,0.00838615237732664,0.0336039729947231,-3.01170459684463,"NUP133"
"ZNF543",-0.0884895231157934,6.97413180692016,-2.70517963198732,0.00839195755773236,0.0336229846537053,-3.0123192111153,"ZNF543"
"PPP1R1A",0.322041626536725,8.74045242347725,2.70480083780721,0.00840068985494003,0.0336537177305193,-3.01324291087271,"PPP1R1A"
"SP2",-0.15078672017809,7.45038530453375,-2.70426862070947,0.00841297299025372,0.0336986661348298,-3.01454055668584,"SP2"
"HS.542227",-0.0313182267047791,6.49781966583677,-2.70407265248253,0.00841749989978375,0.0337125390806247,-3.01501831130498,"HS.542227"
"LOC100130800",0.0239035926093969,6.51464414639915,2.7039532362411,0.00842025953032371,0.0337193313682746,-3.01530942443035,"LOC100130800"
"LRIG2",0.0870291063116495,7.09847739139673,2.70381119703757,0.00842354303663074,0.0337282195605904,-3.01565567407596,"LRIG2"
"LOC728073",0.0375350442684219,6.57483847522663,2.70371080530466,0.00842586448652313,0.0337332538801191,-3.01590039045418,"LOC728073"
"FRS3",-0.194641621431165,9.43890310981035,-2.70356722488663,0.00842918564154736,0.0337422887785139,-3.01625037121648,"FRS3"
"LOC649509",-0.0662395785021674,6.52206705056758,-2.70347386195048,0.00843134585755949,0.033746674707656,-3.01647793743759,"LOC649509"
"C9ORF93",-0.0612967919749003,6.73446539252175,-2.70334690369682,0.00843428420624154,0.0337541736318466,-3.01678737973139,"C9ORF93"
"NXF4",-0.0352986012491661,6.56308695457387,-2.70286364551288,0.00844547737794737,0.0337937818807568,-3.01796514191326,"NXF4"
"RAB27A",0.0324154169511432,6.58947809599548,2.70282757550041,0.008446313370386,0.0337937818807568,-3.01805304220979,"RAB27A"
"LOC100130054",-0.0461379916449456,6.69826742476092,-2.70268727943978,0.00844956572089174,0.0338025281868082,-3.01839492548927,"LOC100130054"
"NME4",0.254638725427514,9.62082272833093,2.7025176193421,0.00845350031513873,0.0338140012605549,-3.01880834559968,"NME4"
"LOC642477",-0.0630820632103353,6.61246682315736,-2.70219096879814,0.008461080385192,0.033837262521943,-3.01960425282107,"LOC642477"
"RGS1",0.633523383739082,7.87172709339938,2.70217502728579,0.00846145047354708,0.033837262521943,-3.01964309341996,"RGS1"
"HS.562118",0.285129875532195,7.38917979331051,2.70200968113525,0.00846528991856549,0.0338483464200966,-3.02004593889848,"HS.562118"
"HS.232520",0.0623368692377717,6.63653612108613,2.70180054771687,0.00847014840709844,0.0338635016401842,-3.02055543758266,"HS.232520"
"ARHGAP6",-0.0165637561790453,6.49542016386268,-2.70174870627798,0.00847135315594,0.0338640472942368,-3.0206817306208,"ARHGAP6"
"LOC645401",-0.0439909972723527,6.546169802106,-2.70159883705788,0.00847483686164201,0.0338737017417793,-3.02104682190443,"LOC645401"
"HS.216701",0.0480245406886288,6.56547077925477,2.70128805626665,0.00848206511443603,0.0338983187251163,-3.02180385122917,"HS.216701"
"CCDC112",-0.141957383915225,7.38738942663744,-2.70123156303114,0.00848337965814479,0.033899298520508,-3.02194145510847,"CCDC112"
"C6ORF132",-0.0712740402410663,6.58509450880658,-2.70066864208438,0.00849648843994954,0.0339474015057223,-3.02331246516513,"C6ORF132"
"SCD5",-0.294527254494685,10.180643113341,-2.70020264589244,0.00850735409377288,0.0339865311622685,-3.02444723421625,"SCD5"
"LOC399744",-0.0562960314827814,6.71194589849059,-2.69978020842781,0.00851721503033083,0.0340187762670071,-3.02547579203984,"LOC399744"
"CCL8",-0.260921492955947,7.08910083824321,-2.6997649313739,0.00851757183694748,0.0340187762670071,-3.02551298638409,"CCL8"
"HS.544017",0.067069296527829,6.72626658846343,2.69957539340631,0.00852199976615133,0.0340321734173592,-3.02597443138832,"HS.544017"
"ZNF445",0.0515659400138055,6.5151536769194,2.69905999892388,0.00853405086896886,0.0340760061149153,-3.02722906465021,"ZNF445"
"LOC650901",0.0456635001101633,6.61432975287897,2.69895635644752,0.00853647614229124,0.0340813971927749,-3.02748133940917,"LOC650901"
"GAK",0.168630392570615,8.57851955977296,2.69853876913716,0.00854625420969611,0.0341161388297905,-3.02849770223655,"GAK"
"LOC100133224",-0.132525488433778,7.10503232748771,-2.69801957049465,0.0085584258053555,0.0341604253374174,-3.02976119553073,"LOC100133224"
"SLFN14",0.0360190098630815,6.53937520092878,2.69787739538399,0.00856176157677277,0.0341694374900789,-3.03010715014365,"SLFN14"
"LOC100128516",0.0370383597161617,6.62999269504681,2.69763844741031,0.00856737054253125,0.0341875184036053,-3.03068854827923,"LOC100128516"
"LOC100128131",-0.0336351377779431,6.50468107471131,-2.69738268058005,0.00857337801762727,0.0342071847902813,-3.03131082234474,"LOC100128131"
"LOC644808",0.0630391132607375,6.6003989977814,2.69733406477389,0.00857452034431271,0.0342074370645247,-3.03142909784326,"LOC644808"
"TRPM2",0.204034886652828,7.50848160554405,2.69725429428488,0.00857639501380576,0.034210610537013,-3.03162316454983,"TRPM2"
"LOC652566",-0.0684718765497054,6.6701557235989,-2.69720374544839,0.00857758314471634,0.034211045003461,-3.03174613798426,"LOC652566"
"NUTF2",-0.144488140912146,7.53646233823983,-2.6969837796182,0.00858275510351358,0.0342235379257053,-3.03228124102577,"NUTF2"
"ZMYM6",0.17633319795496,7.44805157820337,2.69697869653863,0.00858287465329203,0.0342235379257053,-3.03229360602742,"ZMYM6"
"DMRT3",-0.0597764426945826,6.52955517435415,-2.69585735368956,0.00860928482217092,0.0343245288470404,-3.03502089377729,"DMRT3"
"STON1",0.141806818099402,6.67502569860389,2.69567883202289,0.00861349623921564,0.03433700085301,-3.03545500120839,"STON1"
"SLC37A4",0.185554937813631,8.94342357086697,2.6953048698213,0.00862232428353061,0.0343678712168893,-3.03636428054971,"SLC37A4"
"PODXL",0.256114593494171,8.69526535388498,2.69510563042996,0.00862703105014504,0.034382308811868,-3.03684868349028,"PODXL"
"KIAA1128",-0.232560832368478,8.94894085961447,-2.69486022647949,0.00863283161095852,0.0343992919541811,-3.03744528396249,"KIAA1128"
"TRIM68",0.105278315877687,8.27479102779159,2.69483353717018,0.00863346267468343,0.0343992919541811,-3.03751016552664,"TRIM68"
"SPA17",-0.151983447771762,7.7584689288923,-2.69457562762951,0.00863956306354786,0.0344192722275314,-3.03813711491881,"SPA17"
"HS.527241",-0.0371837386203904,6.56619285492789,-2.69402119553589,0.00865269046195406,0.0344662804134047,-3.03948471022157,"HS.527241"
"ZNF696",-0.131626784463635,7.64084966670107,-2.6939694858302,0.0086539157289723,0.0344662804134047,-3.03961038349567,"ZNF696"
"C9ORF102",0.292796047080802,8.38794748407076,2.69393797951136,0.00865466235207516,0.0344662804134047,-3.03968695426297,"C9ORF102"
"LOC402644",-0.229520568809115,7.49574087813784,-2.69387816443297,0.00865607998539105,0.0344662804134047,-3.03983232264105,"LOC402644"
"PKP4",0.382605426820737,9.58487133200314,2.69384783487224,0.00865679888490624,0.0344662804134047,-3.03990603145116,"PKP4"
"LOC100133445",0.0201009032965898,6.48041291715578,2.69361794871082,0.00866224962999225,0.0344836510449271,-3.04046469305049,"LOC100133445"
"BCL7B",-0.09395174753858,7.51288580518813,-2.69339863177832,0.00866745268648573,0.0344958015024908,-3.04099763303858,"BCL7B"
"ZNF3",0.0336205541403745,6.63255507836896,2.69339755660319,0.00866747820086245,0.0344958015024908,-3.04100024562526,"ZNF3"
"TMEM8B",0.0548686503285385,6.72200080931297,2.69328522513262,0.00867014425294264,0.0345020804441729,-3.04127319707685,"TMEM8B"
"PTGER3",0.016790149601456,6.49161936207092,2.69323310638319,0.00867138148238011,0.0345026726486067,-3.04139983594541,"PTGER3"
"HIST1H1E",0.124703532156158,6.64484992857403,2.69291380496979,0.00867896478314434,0.0345285120012143,-3.04217563490313,"HIST1H1E"
"HS.567392",-0.0995848376019017,6.87520877960861,-2.69282467757655,0.00868108260701533,0.0345326036695176,-3.04239217204934,"HS.567392"
"LOC644305",0.0296686118055218,6.46602236712772,2.69270136363303,0.00868401353990115,0.0345399283832957,-3.04269175650071,"LOC644305"
"ITPRIPL1",0.0269098147031368,6.59245795775067,2.69249721759553,0.00868886767634856,0.0345548996788671,-3.0431876932251,"ITPRIPL1"
"TC2N",-0.0602786702810736,6.54169655939908,-2.69241627553393,0.00869079298191004,0.0345582209641932,-3.04338431907974,"TC2N"
"MMP19",-0.0408285783856988,6.52750039409172,-2.69186943118274,0.00870381052726807,0.0346056432603033,-3.04471259515571,"MMP19"
"HS.576164",0.0296187992734671,6.50601767840865,2.69173420691356,0.00870703225827723,0.0346141111847741,-3.04504101841414,"HS.576164"
"KIAA1683",0.225774566005399,7.36222898392234,2.69138303312176,0.00871540408186896,0.0346430482000308,-3.04589386125637,"KIAA1683"
"BRD2",0.207402786827114,11.1333071401108,2.69123876449392,0.00871884550493905,0.0346523824607031,-3.04624419813553,"BRD2"
"LOC643997",-0.173032494555314,7.03016359947849,-2.69100603241726,0.00872439976850805,0.0346701106508343,-3.0468093239161,"LOC643997"
"DKFZP434N035",-0.0401006825692143,6.57519040755236,-2.6909054865203,0.00872680034187375,0.0346733929571515,-3.04705345948296,"DKFZP434N035"
"TRAPPC9",-0.164210192765135,7.76195670490813,-2.69087981629778,0.00872741332508239,0.0346733929571515,-3.04711578816401,"TRAPPC9"
"MYBPH",0.280547484861718,6.83022484476728,2.69073509111019,0.00873086997417197,0.0346827792207082,-3.04746717953026,"MYBPH"
"LOC650930",0.0690311125784531,6.66453202679597,2.6903763058243,0.00873944466192408,0.0347124916405204,-3.04833823955493,"LOC650930"
"ECD",-0.143219936075471,7.23090216851698,-2.69023836377098,0.00874274341023879,0.0347212435610837,-3.04867311020626,"ECD"
"HS.555126",-0.0943418408191654,6.80141711358163,-2.68994045275485,0.00874987152888479,0.0347428018078305,-3.04939627612773,"HS.555126"
"LOC441931",-0.0519475806922998,6.58169554231507,-2.68991989077096,0.00875036371084287,0.0347428018078305,-3.04944618700509,"LOC441931"
"MIR1185-1",0.19618162712961,7.37032110135376,2.68970355868956,0.00875554347262559,0.0347590141618323,-3.04997127893955,"MIR1185-1"
"C9ORF46",-0.161619627362744,7.82674497272901,-2.68959478962724,0.00875814884700098,0.0347650035624757,-3.05023527543331,"C9ORF46"
"WBSCR27",-0.0583942080970026,6.61142180531389,-2.68943339780241,0.00876201600977019,0.0347759994378008,-3.05062697791071,"WBSCR27"
"CTNNA3",0.112477158195461,6.65159364360702,2.68919447051642,0.00876774388101346,0.034794251982056,-3.05120682553146,"CTNNA3"
"CACNA1A",-0.193702957511892,7.09723805508869,-2.68915001233748,0.00876881006576168,0.034794251982056,-3.05131471546544,"CACNA1A"
