"SYMBOL","nprobes","meanlogFC","minadjP","meanB"
"LGALS9C",1,0.0509717521723339,0.00328447025408447,-0.199431918598466
"CCDC123",1,0.0588894597709535,0.00328945836553701,-0.201088695895244
"C8ORF47",1,-0.0904546397145216,0.00329139672109415,-0.201885504015664
"LOC728936",1,-0.0593348839771153,0.0032937861559819,-0.202808758853753
"ICA1L",1,-0.173211971066474,0.00329763941835506,-0.204142650648776
"CYB5D2",1,-0.232394246198533,0.00330031930780267,-0.205249057773766
"SIGLECP3",1,-0.060199785486942,0.00330031930780267,-0.205396934267874
"HS.324250",1,-0.366432659520472,0.00330552142825125,-0.207106434038335
"FKBP6",1,0.0475596307382133,0.00330580041540885,-0.207435399092407
"PNMA3",1,-0.461992758003744,0.00330942204324834,-0.20870014803257
"BCL11B",1,-0.252519901374577,0.00331656835384854,-0.210948413617727
"FRMPD3",1,-0.154078302481551,0.00331761802105398,-0.211492053114008
"LOC100133055",1,-0.255565124191069,0.00331920841363522,-0.212186404327366
"HS.155736",1,-0.743635671023284,0.00332127033439954,-0.213011954162153
"B4GALT1",1,0.142441085646907,0.00332440082100114,-0.214635343876301
"NUCB1",1,-0.193734149350144,0.00332440082100114,-0.214425413552875
"USP22",1,-0.0975863534305708,0.00332440082100114,-0.214274439964517
"SMYD2",1,-0.36899090469339,0.00332525761782513,-0.215124159497567
"BTF3L4",1,-0.363018658932001,0.00332730866648371,-0.215945278414997
"YARS",1,-0.230059216038619,0.00332752040561161,-0.216254247184374
"JMJD8",1,0.255696180433599,0.0033300176641119,-0.217440556977349
"RPPH1",1,0.525893554673729,0.0033300176641119,-0.217448829909044
"LOC644517",1,-0.0619085738252334,0.00333124415155329,-0.218039665221672
"WBSCR19",1,0.0876592344073011,0.00333412218694385,-0.219089112454501
"JMJD1A",1,0.254027896225715,0.00334384012613042,-0.222283485894064
"LOC100130894",1,0.0485098097763874,0.00334384012613042,-0.222262570907522
"HS.395787",1,0.155706001353677,0.00334865395533327,-0.223918358631102
"LOC729348",1,0.241294230673121,0.00334865395533327,-0.224114605873815
"MGC16121",1,0.223048464086227,0.00334984997259555,-0.22469468343382
"LOC645850",1,-0.0383614470235258,0.00334992859708419,-0.224965765366077
"ZNF234",1,0.19753059419395,0.0033510470097264,-0.225524135304991
"SAA4",1,-0.0899621849592425,0.00335124739387412,-0.225828716099569
"CASC3",1,0.429852940130734,0.00335251923765262,-0.226678280732533
"TSPAN31",1,0.278495456003435,0.00335251923765262,-0.226525727448349
"ZNF467",1,0.413724735997872,0.0033567518037821,-0.228095549826714
"PDE4C",1,0.192668836151944,0.00336175130073038,-0.229971389308318
"ZDHHC11",1,0.386927640366454,0.00336175130073038,-0.229823236722535
"KIRREL3",1,-0.0990448586985861,0.00336187405799028,-0.230655694226342
"LOC100128270",1,0.0313803108076147,0.00336187405799028,-0.230706136877918
"SRC",1,-0.128382178591909,0.00336187405799028,-0.230751401699857
"ABCB7",1,0.40432602451811,0.00336293767010887,-0.231292888311248
"RNF39",1,-0.103380366240343,0.00336770893009465,-0.232854132123568
"AMY1B",1,-0.134715055214421,0.00336948113699712,-0.233589700709653
"CAND1",1,-0.310672638005579,0.00337125130685502,-0.234324382336738
"TDRKH",1,-0.122669501604019,0.00337554843437906,-0.235752110878051
"DLL4",1,0.111835312893684,0.00337606335085738,-0.236141590007473
"LOC646908",1,0.0488653244688688,0.00337675010413993,-0.23664991811539
"PTPN11",1,0.217218159060524,0.00337675010413993,-0.236826216944475
"PPP2R3A",1,0.340564307043378,0.00338096715799095,-0.238477785652496
"RELL2",1,-0.256572836887777,0.00338096715799095,-0.238414122894961
"ARID4B",1,0.383238813173563,0.00338234892897367,-0.239104009472006
"LOC100130111",1,-0.0636212784274051,0.00338611644702156,-0.240382551658377
"LOC100128460",1,0.413771653726966,0.00339002662638416,-0.241879592678083
"SAMD11",1,0.122366435221321,0.00339002662638416,-0.241946540027205
"BAG5",1,-0.175253739163473,0.00339018888480929,-0.242238496080549
"LOC100128084",1,0.253201505822632,0.00339444024341176,-0.243646328973708
"CYP27A1",1,0.396767657465423,0.00339555241549287,-0.244197122158421
"MYO16",1,-0.185016785759617,0.00339683930257721,-0.244795366385483
"LOC645113",1,-0.115029588798067,0.00339711706303181,-0.245365745818829
"XGPY2",1,-0.0487737862463815,0.00339711706303181,-0.245254972252955
"CP110",1,0.306363745536132,0.00339983114559609,-0.246352335710893
"FYTTD1",1,0.194857505837218,0.00340183475027348,-0.247144931616617
"LOC732111",1,-0.0693391446760634,0.0034040293380612,-0.247989076719787
"LOC100132111",1,-0.073479749623921,0.00340432098803735,-0.248315427630683
"PPAP2C",1,0.141224784808394,0.00340510321806294,-0.248775091253269
"HS.435258",1,-0.171317435551257,0.00340677948489299,-0.249477615978615
"ALPK3",1,-0.145731263831988,0.00340936306651175,-0.250426244280487
"EGR1",1,-0.534385297106912,0.00341054737796257,-0.251487868701536
"FAM21B",1,-0.0845834032333368,0.00341054737796257,-0.251465090304135
"RSC1A1",1,-0.139929338370089,0.00341054737796257,-0.251056945386287
"FLJ37543",1,-0.104382843912015,0.0034211063926345,-0.254596053217403
"LHX6",1,-0.254949209236936,0.00342253125239834,-0.255228019974912
"CBX1",1,-0.381367238043317,0.00342305383115002,-0.25561578260356
"RSF1",1,0.181904194087511,0.00342341298593656,-0.255959267278873
"OR1G1",1,-0.128796340959711,0.00342365221093888,-0.256270248582583
"ACOT8",1,-0.129179436650083,0.00342725942311215,-0.25773745562699
"LOC100129315",1,-0.0405138792087039,0.00342725942311215,-0.257628367612913
"PDPN",1,0.295477063958984,0.00343003336754391,-0.258732477361264
"ATP2B4",1,-0.262936468328293,0.00343240249395653,-0.260355337557098
"C12ORF8",1,-0.0790222859203285,0.00343240249395653,-0.260130815089957
"LOC652294",1,0.0551562702731223,0.00343240249395653,-0.26020341788782
"SNORA11E",1,0.131595869835833,0.00343240249395653,-0.260354357986528
"ADH1A",1,0.343210527264078,0.00344358576847878,-0.263612120892
"C13ORF31",1,0.310884116965402,0.00344771512946518,-0.264967120454711
"LOC100128574",1,0.0601920439151638,0.00344850725702882,-0.265916435099003
"LOC647606",1,0.13931344688619,0.00344850725702882,-0.265680294740487
"SCAND3",1,-0.156157553666691,0.00344850725702882,-0.265799702895801
"C6ORF192",1,0.354544854917703,0.00345291273930325,-0.267343586484282
"SOCS4",1,0.174845781593548,0.0034532910182254,-0.267690342498716
"FLJ44005",1,-0.0781952749112902,0.00345602609100488,-0.268668441081166
"C6ORF1",1,-0.098713898861031,0.00345944382610162,-0.270338387480021
"GLRA2",1,-0.32747360153851,0.00345944382610162,-0.270138423613878
"HS.581341",1,-0.0455731287347465,0.00345944382610162,-0.270009172988385
"WDR77",1,-0.122853034525635,0.00345944382610162,-0.270563830263425
"PLSCR3",1,0.306669548102171,0.00346286342631913,-0.271723259926913
"VN1R2",1,-0.096886504596287,0.00346412089093832,-0.272427475172357
"ZNF526",1,0.280557122267471,0.00346412089093832,-0.272549022618781
"IFNA1",1,-0.0669757577972367,0.00347712853248334,-0.276507386081808
"LOC100131785",1,-0.192286614439596,0.00347712853248334,-0.276286191156522
"DNCL1",1,-0.436648581365562,0.00348156564376444,-0.278200026173947
"MIR642",1,0.0647816899933513,0.00348156564376444,-0.278665788861305
"PQLC2",1,-0.12749063663261,0.00348156564376444,-0.278662059623645
"SSX2IP",1,-0.502005430394611,0.00348156564376444,-0.278398725654247
"GABRB3",1,-0.389132979093377,0.00348264319053184,-0.279323838124389
"LOC730187",1,0.253738838308077,0.00348264319053184,-0.27961104827915
"MECR",1,-0.151576136637527,0.00348264319053184,-0.27968508084945
"KRTAP4-8",1,-0.114873607229686,0.0034864014000305,-0.280927445209052
"PARP4",1,0.339437728958393,0.0034934483348935,-0.283040318920542
"C1ORF51",1,-0.155319946825192,0.00349482004859772,-0.283647670501669
"C9ORF6",1,-0.211683258162605,0.00349693477633291,-0.284695371755802
"PRDX2",1,-0.371574062606287,0.00349693477633291,-0.284457408231005
"C10ORF47",1,0.0567846743118094,0.00349720145473041,-0.285009779282979
"MMP2",1,0.042369136057185,0.00349877327794344,-0.285669405952514
"UQCC",1,-0.19265385396052,0.00350079902050137,-0.28644878182653
"LEMD2",1,0.268088546816168,0.00350166351060999,-0.28692092288296
"CXORF40B",1,-0.14463294299498,0.00350315090587325,-0.287557512576181
"PYCR2",1,-0.202130434622337,0.00350906029686194,-0.289604245498194
"ZNF486",1,0.247891755020941,0.00350906029686194,-0.28941258005357
"LOC100129101",1,0.111116431949497,0.00351456844223499,-0.291299109222813
"KBTBD3",1,-0.146407810707323,0.00351887289622604,-0.293366809919132
"ME1",1,-0.379671525725584,0.00351887289622604,-0.292910165135866
"OR4F21",1,-0.0633906925887713,0.00351887289622604,-0.293404638994689
"ZNF175",1,0.235075358191415,0.00351887289622604,-0.292957786150192
"YIPF6",1,0.206776425353075,0.00351973908705988,-0.293875448735589
"HS.374023",1,-0.462428015756018,0.00352086100079449,-0.294413350975063
"GNA14",1,-0.191354840170921,0.00352520642849352,-0.295797667352266
"ERN1",1,0.139404004860696,0.00352798396923364,-0.296769340511756
"LOC644935",1,0.149772739787858,0.00352854809575459,-0.297160079483637
"MAPK9",1,-0.406219472818506,0.00353079430781793,-0.298234335683712
"SRPK2",1,-0.226157283486637,0.00353079430781793,-0.298089897175121
"HS.336593",1,0.239352305441836,0.0035373204589074,-0.300185720036483
"LOC729852",1,-0.213327442418968,0.00355019811105626,-0.303790789441535
"DHX30",1,-0.186418700620049,0.00355745535958514,-0.305922798171467
"NOV",1,-0.429351912364001,0.00355955137835189,-0.306710193186631
"SLC12A7",1,0.0558550769537485,0.00356169978456317,-0.307510808035641
"HS3ST3A1",1,-0.129341691293429,0.00356228389504637,-0.307904791520304
"FBXO33",1,-0.302646979636222,0.00357496728079873,-0.311435498518772
"ABCE1",1,-0.373073531281511,0.00357641078707574,-0.312051137706613
"KIT",1,-0.426800667513761,0.00357776037838857,-0.312642272517818
"ALG14",1,-0.106645244757875,0.00357894569932061,-0.313190742730407
"C4ORF41",1,-0.298141590577051,0.00358158701556481,-0.314115248622106
"TPPP",1,-0.273871778734627,0.0035836728750719,-0.314895785495078
"LARP7",1,0.226239459541802,0.00358382344218545,-0.315176450534645
"KRT75",1,-0.0742661181861788,0.00358947946073719,-0.316877204809935
"CLDN9",1,-0.145508496455196,0.00359182593277519,-0.317723481001538
"MS4A3",1,-0.0393034837919428,0.00359608669077759,-0.319061925162967
"KRTAP10-8",1,-0.0830565943648773,0.0035965557987091,-0.319424138727887
"RNU86",1,-0.109533738121284,0.00360288810323451,-0.32129309181538
"DLX2",1,-0.0928037114260007,0.00360871642461986,-0.323029897393463
"ATG4A",1,0.0977998495972097,0.00360891175108359,-0.32332130498152
"DOC2A",1,-0.259382067047435,0.00361115352211493,-0.324378282436665
"STMN3",1,-0.320654551036547,0.00361115352211493,-0.324309656181563
"ICAM2",1,0.360054094126009,0.00362052680114595,-0.327017627571792
"PMPCB",1,-0.385758157753873,0.00362215407765706,-0.3276744097981
"PDE1A",1,-0.417151392218804,0.0036232260387173,-0.328189161922877
"SNRNP40",1,-0.158987324898076,0.00363772503231531,-0.332124651796062
"FAM92A1",1,-0.279931955498409,0.00363951212506453,-0.332819872924907
"CADM2",1,-0.376135910003766,0.00365407585415758,-0.336754962957412
"LOC646916",1,0.282671535167133,0.00367008873811432,-0.341281139713281
"RASAL1",1,-0.253820829915787,0.00367008873811432,-0.341207442799927
"NBN",1,-0.188268144679165,0.00367215558251214,-0.342042518300088
"ZNF532",1,0.192139437030356,0.00367449377412989,-0.342871845496601
"C20ORF70",1,-0.0660471973640107,0.00367828318854433,-0.344306151770221
"LOC399942",1,-0.331613093890759,0.00367828318854433,-0.344213070971225
"CUGBP1",1,0.151944049127167,0.00368355764955004,-0.345871905928885
"HNRNPH3",1,0.217770262417908,0.00368511758162811,-0.34650381146549
"LOC283874",1,0.156694627657257,0.00368629086496621,-0.347038473495139
"AKT1",1,0.264887764407076,0.00368986600292298,-0.348449962844158
"LOC644681",1,0.059823804068337,0.00368986600292298,-0.34865536719857
"PPP1R11",1,-0.230656249792116,0.00368986600292298,-0.348571441716031
"LOC389404",1,0.290560433260602,0.00369336303319667,-0.349771512992587
"NLGN4X",1,-0.197621907206363,0.00369401071337962,-0.350173596305354
"AKR1C4",1,0.197103387556213,0.00370307961784424,-0.352681347017284
"LOC392871",1,-0.0630925539256992,0.0037117849203674,-0.355092835089138
"HS.575812",1,-0.137386575197928,0.00371517270544758,-0.356176300020179
"MAPK7",1,0.0698057082407164,0.00372381047344064,-0.358563754011112
"PHPT1",1,0.188168519855527,0.0037251120490568,-0.359126529175417
"SCARNA11",1,0.0709770632191269,0.00372560806276511,-0.35948917450738
"SART1",1,0.224227607285829,0.00372942002912507,-0.360674415573335
"RAB1B",1,-0.192920096308637,0.00373352730314074,-0.361931769072489
"NSL1",1,0.229208871955725,0.00373642157458225,-0.362887739439386
"C19ORF2",1,0.358333758491273,0.00373780044789297,-0.363707404188315
"LOC728908",1,-0.261956312746102,0.00373780044789297,-0.363482471296093
"TGFB3",1,0.58034280074588,0.00374069455633975,-0.364662314239709
"HERV-FRD",1,-0.0452590377346116,0.00374069843087933,-0.364902332666545
"FLJ34047",1,0.299980697003856,0.00374453018346803,-0.366088155679204
"LOC100129094",1,0.427046771288675,0.00374651310058375,-0.366816683118849
"RAP2A",1,-0.33383227252992,0.00374716208368215,-0.367215734247671
"TOLLIP",1,-0.25014686083372,0.00376169679746419,-0.371034648675661
"ZNF860",1,0.364256192016718,0.00376347376818268,-0.371710121674774
"GAS5",1,0.084724005811732,0.00377328462468163,-0.374356317028778
"C15ORF39",1,0.141124061032219,0.00377417990645712,-0.374814306161396
"HS.50125",1,0.103198542638584,0.00378520795963975,-0.377750883014721
"SCARF2",1,0.0419602866143656,0.00378564038753064,-0.378094992642078
"ATP5D",1,-0.435373189082922,0.00379168845715889,-0.379809537872685
"SORCS3",1,-0.103526958978935,0.0037942747091558,-0.380678378746313
"LOC648039",1,-0.0779333493294798,0.00379434460699601,-0.381171923808433
"LPAR5",1,0.392963568439993,0.00379434460699601,-0.38098925914496
"DPY19L2P1",1,-0.150945897831061,0.00380559250231134,-0.384147061372572
"C7ORF34",1,-0.0374217261669987,0.00380694166597427,-0.384712902373228
"FAM125B",1,0.285456710681061,0.00380868477335749,-0.385374205479961
"ARRB1",1,0.352948522745649,0.00381347384992224,-0.386774077176014
"PIGP",1,-0.244079564099472,0.00381359954438537,-0.387042458013861
"KIF11",1,-0.092455618141452,0.0038181148003902,-0.388374382634193
"TUB",1,-0.148512497368005,0.00381953569574173,-0.388956185305422
"C4ORF34",1,-0.260269701672277,0.00382137484920728,-0.389639000486698
"ARMC5",1,0.123344760220277,0.00382201848518243,-0.390345469401564
"LOC646808",1,0.404956563714596,0.00382201848518243,-0.390507495203537
"NFU1",1,-0.304569023320049,0.00382201848518243,-0.390277290648151
"DNAJC25",1,-0.226883822001985,0.00382306387378967,-0.390997820365619
"LOC100129269",1,0.353272975325218,0.0038312522540734,-0.393213397100458
"TBPL1",1,-0.423847296386015,0.00383247391893144,-0.393745505432633
"PAQR8",1,0.442924250131309,0.00384812790496536,-0.397751449362453
"LRPPRC",1,-0.226119933740154,0.00385042209889604,-0.398539681229047
"PLCXD3",1,-0.599956738119092,0.00385448322551278,-0.399946401305884
"TBC1D10B",1,-0.316810475163022,0.00385448322551278,-0.399988504791635
"DYRK1B",1,-0.165680551155375,0.00385978965325949,-0.401497402893101
"HS.566764",1,-0.14491676610861,0.00386216682644929,-0.402540459358779
"KRCC1",1,0.458695054650654,0.00386216682644929,-0.402538634373374
"IRF2BP1",1,-0.189200573326618,0.0038642079744801,-0.403265752494138
"GUCA2A",1,-0.0769833234581156,0.0038712496589623,-0.40518564103832
"OR2M3",1,-0.0366451220378377,0.00387275123182434,-0.405780857376073
"TMEM198",1,-0.264303405486713,0.0038743169595005,-0.4063911790389
"ZNF10",1,-0.217702944078853,0.0038793723443025,-0.407833236704263
"GPR63",1,-0.0728758753997374,0.00388240820878836,-0.408792906583996
"APLP2",1,-0.260385670484013,0.00388316019359091,-0.409208400357226
"AEN",1,0.113438873134431,0.00388672607477806,-0.410293300038524
"MIR20B",1,0.0384099606352386,0.0038913757045028,-0.411634834495368
"ILVBL",1,0.199122680806331,0.00389604828753232,-0.412980418244698
"EPN2",1,0.227984732720582,0.00389607713237342,-0.413332537993168
"TUBB4",1,-0.706889612576077,0.00389607713237342,-0.413459615418702
"HS.552917",1,-0.0739217630080526,0.00389741840091517,-0.414013877764594
"DLX5",1,-0.242663209529644,0.00389805487519579,-0.414619439701663
"PAH",1,-0.141749377208325,0.00389805487519579,-0.414636810552444
"RPL13A",1,0.253511904866324,0.00389933393336218,-0.415175977212225
"CLN6",1,-0.165955016334983,0.0039065747964501,-0.417126732780892
"C1ORF92",1,-0.140583623418044,0.00390675838771203,-0.417405948803151
"ZNF16",1,-0.0406620113091343,0.00391325424255422,-0.419177327442902
"SMS",1,-0.416327378533072,0.00391747832413491,-0.420410198882172
"LOC642133",1,-0.0526533915714849,0.00392286256707863,-0.421915324342361
"SNAPC5",1,-0.145739427454137,0.00392487011731531,-0.422623754186913
"C20ORF3",1,-0.272285072526792,0.00393669777622254,-0.425640426134921
"ZFYVE28",1,-0.149301060573889,0.00394857720146986,-0.428660727914215
"LOC91561",1,0.219666891122628,0.00396008525726221,-0.431585850336345
"FRG1",1,-0.212353524967252,0.00396203177858058,-0.432502522253123
"TNFSF15",1,0.283575322695558,0.00396203177858058,-0.432510500429773
"CDO1",1,-0.346374544722936,0.00396341309112,-0.433186256674876
"RAB22A",1,-0.297363373993347,0.00396341309112,-0.433302889260614
"NDUFAF2",1,-0.20196177505998,0.00396488216846256,-0.433880418522882
"CDC14C",1,0.125110982201303,0.00396494173343002,-0.434129263674014
"MIR639",1,0.0714738154563097,0.00396508211654084,-0.434396886279301
"HS.208623",1,0.171132641113317,0.00398488664113715,-0.439236330292989
"PEX5",1,0.206972262339102,0.00399371014560197,-0.441515156064324
"HS.561603",1,-0.106257338101562,0.00399534304124133,-0.442127638123805
"LOC652195",1,0.110778084388043,0.00399632706455544,-0.44258986441246
"ZNF669",1,0.312135284182013,0.00400216703168412,-0.444173933267821
"MLH1",1,-0.163257749499355,0.00400879737512143,-0.445938168542077
"HS.440088",1,0.193402923228238,0.00401010944210407,-0.446475035327248
"LOC642460",1,-0.141248218204716,0.00401085729797505,-0.446881755270778
"KLK14",1,-0.113341810063115,0.00401664196347106,-0.448447914824554
"ARL6",1,-0.0805514444114959,0.00401774083158211,-0.448934965336885
"HUWE1",1,-0.191297459248191,0.0040214921433421,-0.450442977503601
"LENG8",1,-0.286788578714399,0.0040214921433421,-0.450096974578124
"WFDC2",1,-0.0610156179546308,0.0040214921433421,-0.450499823412764
"HS.36053",1,-0.108916924141528,0.00402608592261715,-0.451788823390621
"BCAS1",1,0.667063261272993,0.00402766868007703,-0.452385993702764
"NOS1",1,-0.118345920734181,0.00404971938663416,-0.45766502023552
"KCTD16",1,-0.292996402982578,0.00405228603937087,-0.458484296594142
"PCDHB10",1,-0.15886073531361,0.00406174341875039,-0.460886930341647
"ZNF334",1,-0.0955753706962819,0.00406174341875039,-0.461105729934747
"AKNA",1,0.188663436739182,0.00406662637779769,-0.462449505838074
"RAB6A",1,-0.372756502019545,0.00406848796922286,-0.463105968270713
"LAPTM4B",1,-0.360569818235387,0.00406925336047238,-0.463533321554908
"LOC653855",1,-0.117139426022089,0.00406925336047238,-0.46374677635486
"LOC648149",1,-0.38616550771443,0.00407683405349672,-0.465699834378511
"ANKRD56",1,-0.0836333831282978,0.00408066133549939,-0.466927615775327
"LOC646644",1,-0.0302060289845096,0.00408066133549939,-0.467499840980058
"LOC649812",1,0.0446338606117322,0.00408066133549939,-0.467383742843187
"MAPKAP1",1,0.0823644559887242,0.00408066133549939,-0.46704798509389
"FAM27L",1,-0.105770605289746,0.00408165707617237,-0.468191422877196
"LSM3",1,-0.260633343106953,0.00408165707617237,-0.468093671127759
"LOC90624",1,-0.243514239319028,0.0040855771315346,-0.469777121857345
"RIT2",1,-0.369241123974723,0.0040855771315346,-0.469534732690157
"STX1B",1,-0.0540455321720001,0.0040855771315346,-0.469552342180488
"TMX1",1,0.296121925022527,0.00409468197091068,-0.472066577037041
"FCAMR",1,0.0377009329139737,0.00409485474788448,-0.472338306675226
"EDNRA",1,0.214971883353921,0.00409556050082218,-0.472730212811419
"SLC6A9",1,0.154654039380572,0.00409946570457631,-0.473843357553261
"LOC729417",1,0.184517480434688,0.00410090569033346,-0.474400387787409
"AQP7",1,-0.146841656611469,0.00410108741731793,-0.474673834208629
"GSTO1",1,-0.175087207401829,0.00411476685883535,-0.478215100535026
"TLX3",1,0.0545070136512189,0.00411476685883535,-0.477985466780056
"TIMM8A",1,-0.170032572007845,0.00411731617745039,-0.479019609499622
"NKD2",1,-0.304491875176424,0.00412222360973298,-0.480352320704196
"MKNK2",1,0.571355578852442,0.00413191340383404,-0.483217710486269
"PTPRC",1,0.0256552423423795,0.00413191340383404,-0.483186275532414
"SH3BP4",1,0.2532598212767,0.00413191340383404,-0.48277878383729
"KIAA1468",1,-0.356280294152668,0.00413402270630738,-0.48392119576265
"GTF2B",1,-0.190448343984152,0.00413432114239501,-0.484219842478133
"LAMB2L",1,-0.109367963234297,0.00414183068929041,-0.486128157451391
"CARD11",1,0.210977960924454,0.00414195473012278,-0.486511529734587
"UQCRFS1",1,-0.385096458668961,0.00414195473012278,-0.486619442918623
"PCGF3",1,-0.167673420844927,0.00414297537585115,-0.487078766630446
"MGC39606",1,-0.11772710251718,0.0041431442980849,-0.487348093533272
"LOC100130341",1,-0.0520748082590421,0.0041498889659535,-0.489545279882689
"PRRG2",1,0.251341237281061,0.0041498889659535,-0.489375053256505
"SSTR2",1,0.344393112144708,0.0041498889659535,-0.489365843054718
"MSRA",1,-0.185347045317602,0.00416065321780796,-0.492253566056025
"TMEM126A",1,-0.325150623728486,0.00416065321780796,-0.492400980944113
"FDX1L",1,-0.206110289606418,0.0041623832784315,-0.493055031349678
"FGFBP3",1,-0.163697378596565,0.0041623832784315,-0.49347872604893
"PARK2",1,-0.085994734583851,0.0041623832784315,-0.493425330744462
"LOC649313",1,0.0837716609323378,0.00416468586160364,-0.494220691488069
"LIN28B",1,-0.169416806810657,0.00416659158035582,-0.495203418552893
"SASH1",1,0.448672514168059,0.00416659158035582,-0.495567186893382
"TFB2M",1,-0.249773814186612,0.00416659158035582,-0.495557719115983
"ZDHHC17",1,-0.294499719696139,0.00416659158035582,-0.49546539516736
"CCDC61",1,0.0523046127163642,0.00416918376776979,-0.496372496726732
"HS.537451",1,0.113052181793658,0.00417223196658636,-0.497278345255101
"F10",1,0.0510797372229712,0.00417272586205139,-0.497830304838385
"OSAP",1,0.141642306063446,0.00417272586205139,-0.497849051302338
"EIF3B",1,0.275854745219501,0.00417821350344834,-0.499293572508412
"LOC646129",1,-0.0713365142614348,0.00418320955991039,-0.500627889103828
"BRWD3",1,0.0796720064862582,0.00419692330671654,-0.503881316531993
"PBLD",1,-0.0633005685191366,0.00420372045479824,-0.505606344403104
"NR0B1",1,0.109073246205848,0.00420438459411734,-0.505982601588388
"LOC441876",1,0.23786845418465,0.00421404971185051,-0.508563834989449
"SEC14L3",1,-0.0532525937110666,0.00421404971185051,-0.50846377127356
"MANBAL",1,-0.198556881250187,0.00421494304366842,-0.508989773152469
"ABI1",1,-0.219941924220384,0.00421503463721372,-0.50923995725924
"ERC2",1,-0.611424046574534,0.00421620178111696,-0.509725712821441
"IL1R1",1,0.243640064064613,0.00421749533207683,-0.510323816928512
"RHOF",1,-0.0905837799374005,0.00421749533207683,-0.510468959396813
"LOC651558",1,0.129231525708298,0.00422838807292855,-0.51308104245839
"FAM60A",1,0.163159396935971,0.00422867018791781,-0.513602238472269
"U2AF1L4",1,-0.123041997890367,0.00422867018791781,-0.513542025931726
"SUSD3",1,0.171402168012108,0.00423557547802447,-0.515338787593227
"DAP",1,0.230410273685034,0.00424793966473444,-0.518514498224981
"PSMA7",1,-0.101115814447513,0.00424793966473444,-0.518428014813416
"VPS13C",1,-0.0914082125984494,0.00424793966473444,-0.518719409298956
"LOC730465",1,-0.0711196735752857,0.00424940793945827,-0.519268012860763
"MPND",1,-0.0891487390126944,0.00425224256907392,-0.520113228502515
"MGC87895",1,0.227258537902763,0.00425731821704494,-0.521444199241609
"CTRL",1,0.153227639546444,0.00425902691946057,-0.522044046236564
"BARHL2",1,0.0641259725405625,0.00426907741623555,-0.524449850928768
"UBR7",1,-0.152227564841075,0.00427822369736488,-0.52665528053994
"ATP2B1",1,-0.563540234440749,0.00427896044026029,-0.527043390191515
"TK2",1,0.101726962810444,0.0042827243686011,-0.52808433824941
"EIF4H",1,-0.339685239233075,0.00428468860618004,-0.528736737177002
"HS.311855",1,0.159534727046003,0.00428623399152913,-0.529298651943863
"RAB14",1,-0.14098492215104,0.00429403683980616,-0.531206953500177
"RNU11",1,0.152819012055465,0.00430167635238382,-0.533077055250471
"BDH2",1,0.263793958465294,0.00431283298125131,-0.53569744076455
"FLJ12078",1,0.429565392265665,0.00431875233118016,-0.537243941953132
"LOC651576",1,0.0495299602961596,0.00431875233118016,-0.537649718021356
"WASH3P",1,-0.0590977957578582,0.00431875233118016,-0.53756412861564
"GTPBP8",1,-0.122114217753563,0.00432284112496667,-0.538751963215752
"CRX",1,0.0527927389804761,0.0043260109008237,-0.539657190281922
"NP",1,0.306621215664301,0.00432687143318422,-0.540069230735506
"PIGB",1,-0.208521909529914,0.00432804330905231,-0.540547596867983
"TRIM25",1,0.18493717457313,0.00433389802680011,-0.542023992636298
"TOX3",1,-0.172968810903291,0.00433600095424569,-0.542700102671152
"KLHL9",1,-0.281984838868063,0.00433626052665136,-0.542983536286581
"KLKB1",1,0.286353608342331,0.00433939342432679,-0.543878448094947
"ASPRV1",1,0.15155938102676,0.00434309128452964,-0.545120912120787
"SLC5A8",1,0.462710467596068,0.00434309128452964,-0.545069226261139
"NT5C2",1,0.285332094815825,0.00435133540805337,-0.547099687694657
"LOC727865",1,0.260234609259237,0.00436078488117118,-0.549558084165059
"TCEA1",1,0.415308072283416,0.00436078488117118,-0.549501625500794
"KCNN2",1,-0.191661403317154,0.00436265601889267,-0.550181885358977
"SLC44A1",1,0.309270170416964,0.00436422088795165,-0.550740671752664
"CFI",1,0.268746404377525,0.0043646262534159,-0.551054058049895
"LOC650339",1,-0.0452689182698709,0.00437286618220723,-0.553022867885716
"LOC644830",1,-0.0625608462152938,0.00437563953407379,-0.553835698095557
"ZBED1",1,0.250938598334647,0.0043761923291768,-0.554179784122077
"RPS14",1,0.186145178438885,0.00438350908941272,-0.55594937373975
"GRAMD1C",1,0.332481985817411,0.00438657145958734,-0.556821417470448
"FKSG30",1,-0.517153941149322,0.00439473803603537,-0.558765727498154
"CAPRIN2",1,-0.350826348005555,0.00439582359613039,-0.559220953719223
"SLIT1",1,-0.12175097686963,0.00440162181771921,-0.560664939575569
"SIK1",1,0.398267795593782,0.00440185887052248,-0.560941767467926
"FGF9",1,-0.399117564299621,0.00440442507850998,-0.56193382173841
"SLC7A14",1,-0.372099873796769,0.00440442507850998,-0.561732421075755
"ZNF148",1,0.443499768834958,0.00441449019454717,-0.564267820650343
"LOC388327",1,-0.0631955196224752,0.00442272024363876,-0.566213998810053
"LILRB4",1,-0.071790804368268,0.00442555472562447,-0.567032209875141
"APAF1",1,0.13658552492662,0.00442792548723016,-0.567753318070444
"HSZFP36",1,0.168083328697912,0.00442982460594501,-0.56837583030435
"GZMB",1,0.0899355322775701,0.00443307334616675,-0.569279167769436
"OR4A16",1,-0.0859484262368468,0.00443314810854562,-0.569521328160101
